Brand,Processors Type,Series,Name,Model,CPU Socket Type,Core Name,# of Cores,# of Threads,Operating Frequency,Max Turbo Frequency,L1 Cache,L2 Cache,L3 Cache,Manufacturing Tech,64-Bit Support,Memory Types,Memory Channel,Virtualization Technology Support,PCI Express Revision,Max Number of PCI Express Lanes,Thermal Design Power,Cooling Device,Date First Available,Hyper-Threading Support,Integrated Graphics,Graphics Base Frequency,Options,Cooling Devices,Hyper-Transport Support,Hyper Transports,Voltage,Integrated Memory Controller Speed,Multimedia Instruction,FSB,
Intel,Server,Xeon,Xeon 2.8,BX80532KE2800D,Socket 604,Prestonia,None,None,2.8 GHz,None,12KB+8KB,512KB,None,130nm,None,None,None,None,None,None,None,None,October 06  2019,Yes,None,None,None,None,None,None,1.5/1.525V,None,MMX  SSE  SSE2,533 MHz
AMD,Desktop,Athlon 64 X2,Athlon 64 X2 4200+,ADA4200DAA5BV,Socket 939,Manchester,Dual-Core,None,2.2 GHz,None,128KB+128KB,2 x 512KB,None,90nm,Yes,None,None,No,None,None,89W,Cooling device not included - Processor Only,November 20  2019,None,None,None,None,None,Yes,2000 MHz,1.30 V/1.35 V,None,MMX  SSE  SSE2  SSE3  3DNOW! Professional,None
AMD,Desktop,Athlon 64 X2,Athlon 64 X2 4400+,ADO4400IAA5DO,Socket AM2,Brisbane,Dual-Core,None,2.3 GHz,None,128KB+128KB,2 x 512KB,None,65nm,Yes,None,None,Yes,None,None,65W,Cooling device not included - Processor Only,September 12  2019,None,None,None,None,None,Yes,2000 MHz,1.325/1.35/1.375V,None,MMX  SSE  SSE2  SSE3  3DNOW! Professional,None
AMD,None,Phenom II X2,Phenom II X2 545,HDX545WFGIBOX,Socket AM3,Callisto,Dual-Core,None,3.0 GHz,None,None,2 x 512KB,6MB,45nm,Yes,None,None,Yes,None,None,80W,Heatsink and fan included,March 01  2018,None,None,None,None,None,Yes,4000 MHz,0.875-1.425V,None,None,None
AMD,None,A-Series APU (CPU + GPU),A4-3300,AD3300OJHXBOX,Socket FM1,Llano,Dual-Core,None,2.5 GHz,None,None,2 x 512KB,None,32nm,Yes,None,None,Yes,None,None,65W,Heatsink and fan included,March 01  2018,None,AMD Radeon HD 6410D,None,None,None,None,None,None,None,None,None
Intel,Server,Xeon,Xeon EM64T 3.4,BX80546KG3400FU,Socket 604,Irwindale,Single-Core,None,3.4 GHz,None,12KB+16KB,2MB,None,90nm,Yes,None,None,No,None,None,None,Heatsink included.,October 06  2019,Yes,None,None,None,None,None,None,1.25-1.388V,None,MMX  SSE  SSE2  SSE3,800 MHz
Intel,Server,Xeon,Xeon 3.06,BX80532KE3066D,Socket 604,Prestonia,None,None,3.06 GHz,None,12KB+8KB,512KB,None,130nm,None,None,None,None,None,None,None,None,June 29  2016,Yes,None,None,None,None,None,None,1.5/1.525V,None,MMX  SSE  SSE2,533 MHz
Intel,None,Celeron,Celeron 2.4,RK80532RC056128,Socket 478,Northwood,Single-Core,None,2.4 GHz,None,12KB+8KB,128KB,None,130nm,No,None,None,None,None,None,None,Cooling device not included - Processor Only,November 20  2019,No,None,None,None,None,None,None,1.5/1.525V,None,MMX  SSE  SSE2,400 MHz
Intel,Server,Xeon,Xeon EM64T 3.4,BX80546KG3400FA,Socket 604,Irwindale,Single-Core,None,3.4 GHz,None,12KB+16KB,2MB,None,90nm,Yes,None,None,No,None,None,None,Heatsink and fan included,October 06  2019,Yes,None,None,None,None,None,None,1.25-1.388V,None,MMX  SSE  SSE2  SSE3,800 MHz
Intel,Desktop,Pentium 4,Pentium 4 3.4,RK80546PG0961M,Socket 478,Prescott,None,None,3.4 GHz,None,12KB+16KB,1MB,None,90nm,No,None,None,None,None,None,None,Cooling device not included - Processor Only,July 30  2019,Yes,None,None,None,None,None,None,1.25-1.4V,None,MMX  SSE  SSE2  SSE3,800 MHz
Intel,Server,Xeon,Xeon EM64T 3.8,BX80546KG3800FA,Socket 604,Irwindale,Single-Core,None,3.8 GHz,None,12KB+16KB,2MB,None,90nm,Yes,None,None,No,None,None,None,Heatsink and fan included,October 06  2019,Yes,None,None,None,None,None,None,1.25-1.4V,None,MMX  SSE  SSE2  SSE3,800 MHz
AMD,Desktop,Sempron 64,Sempron 64 3000+,SDA3000AIO2BX,Socket 754,Palermo,Single-Core,None,1.8 GHz,None,64KB+64KB,128KB,None,90nm,Yes,None,None,No,None,None,62W,Cooling device not included - Processor Only,October 03  2019,None,None,None,None,None,Yes,1600 MHz,1.4V,None,MMX  SSE  SSE2  SSE3  3DNOW! Professional,None
Intel,Mobile,Core 2 Duo,Core 2 Duo T5500,BX80537T5500,Socket M,Merom,Dual-Core,None,1.66 GHz,None,None,2M shared,None,65nm,Yes,None,None,No,None,None,34W,Cooling device not included - Processor Only,April 02  2019,No,None,None,None,None,None,None,1.0375 - 1.30V,None,MMX  SSE  SSE2  SSE3  EM64T,667 MHz
Intel,Desktop,Celeron D,Celeron D 320,BX80546RE2400C,Socket 478,Prescott,Single-Core,None,2.4 GHz,None,12KB+16KB,256KB,None,90nm,No,None,None,No,None,None,None,Heatsink and fan included,October 06  2019,No,None,None,None,None,None,None,1.287V-1.400V,None,MMX  SSE  SSE2  SSE3,533 MHz
AMD,Desktop,Ryzen 5 3rd Gen,Ryzen 5 3600,100-100000031BOX,Socket AM4,Matisse,6-Core,12,3.6 GHz,4.2 GHz,None,3MB,32MB,7nm,Yes,None,2,Yes,4.0,16,65W,Heatsink and fan included,January 23  2020,None,None,None,Ryzen 5 3600,Air Cooler,None,None,None,None,None,None
Intel,Desktop,Pentium 4,Pentium 4 3.2E,BX80546PG3200E,Socket 478,Prescott,Single-Core,None,3.2 GHz,None,12KB+16KB,1MB,None,90nm,No,None,None,No,None,None,None,Heatsink and fan included,July 29  2019,Yes,None,None,None,None,None,None,1.287V-1.400V,None,MMX  SSE  SSE2  SSE3,800 MHz
Intel,Desktop,Pentium 4,Pentium 4 2.8E,RK80546PG0721M,Socket 478,Prescott,None,None,2.8 GHz,None,12KB+16KB,1MB,None,90nm,No,None,None,None,None,None,None,Cooling device not included - Processor Only,September 01  2019,Yes,None,None,None,None,None,None,1.25-1.525V,None,MMX  SSE  SSE2  SSE3,800 MHz
Intel,Server,Xeon,Xeon EM64T 2.8,BX80546KG2800FA,Socket 604,Irwindale,Single-Core,None,2.8 GHz,None,12KB+16KB,2MB,None,90nm,Yes,None,None,No,None,None,None,Heatsink and fan included,October 06  2019,Yes,None,None,None,None,None,None,1.25-1.4V,None,MMX  SSE  SSE2  SSE3,800 MHz
Intel,Mobile,Core 2 Duo,Core 2 Duo T7400,LF80537GF0484M,Socket M,Merom,Dual-Core,None,2.16 GHz,None,None,4M shared,None,65nm,Yes,None,None,Yes,None,None,None,Cooling device not included - Processor Only,July 29  2019,No,None,None,None,None,None,None,1.0375 - 1.30V,None,MMX  SSE  SSE2  SSE3  SSE4  EM64T,667 MHz
Intel,Desktop,Pentium 4,Pentium 4 2.8A,BX80546PE2800E,Socket 478,Prescott,Single-Core,None,2.8 GHz,None,12KB+16KB,1MB,None,90nm,No,None,None,No,None,None,None,Heatsink and fan included,October 06  2019,No,None,None,None,None,None,None,1.25-1.4V,None,MMX  SSE  SSE2  SSE3,533 MHz
Intel,Desktop,Pentium 4,Pentium 4 2.8C,RK80532PG072512,Socket 478,Northwood,Single-Core,None,2.8 GHz,None,12KB+8KB,512KB,None,130nm,No,None,None,None,None,None,None,Cooling device not included - Processor Only,July 30  2019,Yes,None,None,None,None,None,None,1.25-1.4V,None,MMX  SSE  SSE2,800 MHz
Intel,Server,Xeon,Xeon 2.66,BX80532KE2667D,Socket 604,Prestonia,None,None,2.66 GHz,None,12KB+8KB,512KB,None,130nm,No,None,None,None,None,None,None,Heatsink and fan included,October 06  2019,Yes,None,None,None,None,None,None,1.5V,None,MMX  SSE  SSE2,533 MHz
Intel,Mobile,Core Duo,Core Duo T2500,BX80539T2500,Socket M,Yonah,Dual-Core,None,2.0 GHz,None,None,2 x 1MB,None,65nm,No,None,None,Yes,None,None,31W,Cooling device not included - Processor Only,October 06  2019,No,None,None,None,None,None,None,1.1625V - 1.30V,None,MMX  SSE  SSE2  SSE3,667 MHz
Intel,None,Pentium 4,Pentium 4 530,NE80546PG0801M,Socket 478,Prescott,Single-Core,None,3.0 GHz,None,None,1MB,None,90nm,No,None,None,No,None,None,84W,Cooling device not included - Processor Only,July 30  2019,Yes,None,None,None,None,None,None,1.20V-1.425V,None,MMX  SSE  SSE2  SSE3,800 MHz
Intel,Mobile,Core 2 Duo,Core2 Duo T7500,LF80537GG0494M,Socket P,Merom,Dual-Core,None,2.2 GHz,None,None,4M shared,None,65nm,Yes,None,None,Yes,None,None,None,Cooling device not included - Processor Only,August 31  2019,No,None,None,None,None,None,None,1.0375 - 1.30V,None,MMX  SSE  SSE2  SSE3  SSE4  EM64T,800 MHz
Intel,Mobile,Core 2 Duo,Core2 Duo T7300,LF80537GG0414M,Socket P,Merom,Dual-Core,None,2.0 GHz,None,None,4M shared,None,65nm,Yes,None,None,Yes,None,None,None,Cooling device not included - Processor Only,July 29  2019,No,None,None,None,None,None,None,1.0375 - 1.30V,None,MMX  SSE  SSE2  SSE3  SSE4  EM64T,800 MHz
Intel,Desktop,Celeron,Celeron 2.5,RK80532RC060128,Socket 478,Northwood,Single-Core,None,2.5 GHz,None,12KB+8KB,128KB,None,130nm,No,None,None,No,None,None,61W,Cooling device not included - Processor Only,September 01  2019,No,None,None,None,None,None,None,1.25-1.525V,None,MMX  SSE  SSE2,400 MHz
Intel,Mobile,Pentium M,Pentium M 740,BX80536GE1733FJ,Socket M,Dothan,Single-Core,None,1.73 GHz,None,32KB+32KB,2MB,None,90nm,No,None,None,No,None,None,None,Cooling device not included - Processor Only,May 22  2017,No,None,None,None,None,None,None,1.287V-1.400V,None,MMX  SSE  SSE2,533 MHz
Intel,Server,Xeon,Xeon EM64T 3.2,BX80546KG3200FA,Socket 604,Irwindale,Single-Core,None,3.2 GHz,None,12KB+16KB,2MB,None,90nm,Yes,None,None,No,None,None,110W,Heatsink and fan included,October 06  2019,Yes,None,None,None,None,None,None,1.25-1.388V,None,MMX  SSE  SSE2  SSE3  EM64T,800 MHz
AMD,Desktop,FX-Series,FX-8300,FD8300WMW8KHK,Socket AM3+,Vishera,8-Core,8,3.3 GHz,4.20 GHz,None,4 x 2MB,8MB,32nm,Yes,None,None,None,None,None,95W,None,January 12  2020,None,None,None,None,None,None,None,None,None,None,None
AMD,Desktop,Athlon X4,Athlon X4 845,AD845XACKASBX,Socket FM2+,None,Quad-Core,4,3.5 GHz,3.8 GHz,None,2 x 1MB,None,28nm,Yes,None,None,Yes,None,None,65W,Heatsink and fan included,December 19  2018,None,None,None,None,None,None,None,None,None,None,None
AMD,Without Fan and Original Package(Used-Like New)!,FX-8000 Series,FX-8320,FD8320FRHKBOX,Socket AM3+,Vishera,8-Core,8,3.5 GHz (4.0 GHz Turbo),None,None,4 x 2MB,8MB,32nm,Yes,None,None,Yes,None,None,125W,Heatsink and fan included,January 24  2020,None,None,None,None,None,None,None,None,None,None,None
AMD,Desktop,Phenom X4,Phenom 9500,HD9500WCGDBOX,Socket AM2+,Agena,Quad-Core,None,2.2 GHz,None,4 x 128KB,4 x 512KB,2MB,65nm,Yes,None,None,Yes,None,None,95W,Heatsink and fan included,March 28  2019,None,None,None,None,None,Yes,3600 MHz,1.10/1.15/1.20/1.25V,None,MMX  SSE  SSE2  SSE3  SSE4a 3DNOW! Professional,None
AMD,None,Phenom II X4,Phenom II X4 810,HDX810WFGIBOX,Socket AM3,Deneb,Quad-Core,None,2.6 GHz,None,4 x 128KB,4 x 512KB,4MB,45nm,Yes,None,None,Yes,None,None,95W,Heatsink and fan included,October 22  2019,None,None,None,None,None,Yes,4000 MHz,0.875-1.425V,None,None,None
AMD,Desktop,Athlon 64,Athlon 64 FX-53,ADAFX53CEP5AT,Socket 940,SledgeHammer,None,None,2.4 GHz,None,64KB+64KB,1MB,None,130nm,Yes,None,None,None,None,None,None,Cooling device not included - Processor Only,November 30  2019,None,None,None,None,None,Yes,1600 MHz,1.5V,None,MMX  SSE  SSE2  3DNOW! Professional,None
AMD,Desktop,Phenom X4,Phenom 9750,HD9750XAGHBOX,Socket AM2+,None,Quad-Core,None,2.4 GHz,None,4 x 128KB,4 x 512KB,2MB,65nm,Yes,None,None,Yes,None,None,125W,Heatsink and fan included,February 06  2019,None,None,None,None,None,Yes,3600 MHz,1.20/1.25/1.30V,None,MMX  SSE  SSE2  SSE3  SSE4a 3DNOW! Professional,None
AMD,None,FX-6000 Series,None,FX-6300,Socket AM3+,Vishera,6-Core,None,3.5 GHz,None,None,3 x 2MB,8MB,32nm,Yes,None,None,Yes,None,None,95W,None,October 14  2015,None,None,None,None,None,None,None,None,None,None,None
Intel,None,Celeron D,Celeron D 330,SL7C6,Socket 478,Prescott,Single-Core,None,2.66 GHz,None,None,256KB,None,90nm,No,None,None,No,None,None,None,Cooling device not included - Processor Only,March 20  2018,No,None,None,None,None,None,None,None,None,MMX  SSE  SSE2  SSE3,533 MHz
AMD,Desktop,Athlon 64 X2,Athlon 64 X2 5000+,465301-001,Socket AM2,None,Dual-Core,None,2.6 GHz,None,None,1MB,None,None,None,None,None,None,None,None,65W,None,October 09  2014,None,None,None,None,None,None,None,None,None,None,None
AMD,Desktop,Athlon 64 X2,Athlon 64 X2 4200+,ADO4200IAA5CU,Socket AM2,Windsor,Dual-Core,None,2.2 GHz,None,128KB+128KB,2 x 512KB,None,90nm,Yes,None,None,Yes,None,None,65W,Cooling device not included - Processor Only,September 25  2019,None,None,None,None,None,Yes,2000 MHz,1.20-1.25V,None,MMX  SSE  SSE2  SSE3  3DNOW! Professional,None
Intel,None,Celeron D,Celeron 2.7 GHz,SL77S,Socket 478,Northwood,Single-Core,None,2.7 GHz,None,None,128KB,None,130nm,No,None,None,No,None,None,66.8W,Cooling device not included - Processor Only,March 20  2018,No,None,None,None,None,None,None,1.475/1.525V,None,None,400 MHz
Intel,None,Celeron D,Celeron D 330,SL7NV,Socket 478,Prescott,Single-Core,None,2.66 GHz,None,None,256KB,None,90nm,No,None,None,No,None,None,73W,Cooling device not included - Processor Only,March 20  2018,No,None,None,None,None,None,None,1.25-1.4V,None,MMX  SSE  SSE2  SSE3,533 MHz
Intel,None,Pentium 4,Pentium 4 2.8,P42800B478,Socket 478,None,Single-Core,None,2.8 GHz,None,None,512KB,None,None,No,None,None,No,None,None,None,Cooling device not included - Processor Only,November 16  2018,No,None,None,None,None,None,None,None,None,None,800 MHz
Intel,None,Celeron,Celeron,SL6VR,Socket 478,None,Single-Core,None,2.0 GHz,None,None,128KB,None,130nm,No,None,None,No,None,None,None,Cooling device not included - Processor Only,November 29  2018,No,None,None,None,None,None,None,None,None,None,400 MHz
AMD,None,Phenom II X4,Phenom II X4 840,HDX840WFGMBOX,Socket AM3,None,Quad-Core,None,3.2 GHz,None,None,4 x 512KB,None,45nm,Yes,None,None,Yes,None,None,95W,Heatsink and fan included,March 13  2019,None,None,None,None,None,None,None,None,None,MMX  SSE  SSE2  SSE3  SSE4a 3DNOW! Professional,None
AMD,Desktop,Ryzen 3 2nd Gen,AMD Ryzen 3 2200G,YD2200C5FBBOX,Socket AM4,Raven Ridge,Quad-Core,4,3.5 GHz,3.7 GHz,384KB,2MB,4MB,14nm,Yes,DDR4,2,None,3.0,None,65W,Cooling device not included - Processor Only,January 02  2020,None,Radeon Vega 8 Graphics,1100 MHz,None,None,None,None,None,None,None,None
AMD,Desktop,Phenom II X4,Phenom II X4 920,HDX920XCGIBOX,Socket AM2+,None,Quad-Core,None,2.8 GHz,None,4 x 128KB,4 x 512KB,6MB,45nm,Yes,None,None,None,None,None,125W,Heatsink and fan included,January 07  2009,None,None,None,None,None,None,3600 MHz,0.875-1.5V,None,None,None
AMD,None,FX-4000 Series,FX-4300,FD4300WMHKBOX,Socket AM3+,Vishera,Quad-Core,4,3.8 GHz,4.0 GHz,None,2 x 2MB,4MB,32nm,Yes,DDR3-1866,2,Yes,None,None,95W,Heatsink and fan included,January 31  2019,None,None,None,None,None,None,None,None,None,None,None
AMD,Desktop,FX-8000 Series,FX-8370,FD8370FRHKHBX,Socket AM3+,Vishera,8-Core,8,4.0 GHz,4.3 GHz,None,4 x 2MB,8MB,32nm,Yes,DDR3-1866,2,Yes,None,None,125W,Heatsink and fan included,January 31  2019,None,None,None,None,None,Yes,None,None,None,None,None
AMD,None,FX-8000 Series,FX-8300,FD8300WMHKBOX,Socket AM3+,Vishera,8-Core,8,3.3 GHz,4.2 GHz,None,4 x 2MB,8MB,32nm,Yes,DDR3 1866,2,Yes,None,None,95W,None,January 07  2019,None,None,None,None,None,Yes,None,None,None,None,None
AMD,Desktop,Ryzen 5 2nd Gen,Ryzen 5 2600,YD2600BBM6IAF,Socket AM4,Pinnacle Ridge,6-Core,12,3.4 GHz,3.9 GHz,None,6 x 512KB,16MB,None,None,DDR4 2933,2,None,3.0,16,65W,None,November 15  2019,None,None,None,None,None,None,None,None,None,None,None
AMD,None,Phenom II X4,Phenom II X4 965 Black Edition,HDZ965FBGMBOX,Socket AM3,Deneb,Quad-Core,None,3.4 GHz,None,None,4 x 512KB,6MB,45nm,Yes,None,None,Yes,None,None,125W,Heatsink and fan included,August 16  2019,None,None,None,None,None,Yes,4000 MHz,None,None,None,None
AMD,None,A-Series APU,A4-6300,AD6300OKA23HL,Socket FM2,Richland,Dual-Core,None,3.7GHz (3.9GHz Turbo),None,None,1MB,None,32nm,Yes,None,None,Yes,None,None,65W,None,September 26  2019,None,AMD Radeon HD 8370D,None,None,None,None,None,None,DDR3,None,None
